dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat
0.47996099999999997,tcp,-,CON,6,2,1012,86,14.584518,62,252,14067.80957,716.724915,2,1,95.9922,0.006999999999999999,0.135193,0.060973,169,43,0,0,4,1,1,1,3,0,0,0,1,4,0,Normal
9e-06,udp,-,INT,2,0,78,0,111111.1072,254,0,34666664.0,0.0,0,0,0.009000000000000001,0.0,0.0,0.0,39,0,0,0,10,1,2,1,2,0,0,0,4,2,0,Normal
0.22345,tcp,ftp-data,FIN,8,12,424,8824,85.030206,31,29,13282.61328,289603.9375,1,4,31.872287,20.264454999999998,0.000537,0.000133,53,735,0,0,3,3,1,1,3,0,0,0,5,3,0,Normal
0.035577,tcp,ftp,FIN,52,54,2934,3742,2951.345037,31,29,647159.6875,825926.875,11,15,0.691118,0.661698,0.000503,0.00013700000000000002,56,69,0,0,1,5,1,1,4,1,1,0,6,1,0,Normal
1.008932,tcp,http,FIN,12,18,1580,10168,28.743265,31,29,11489.37695,76151.8125,3,5,91.57027,59.316056999999994,0.000554,0.000153,132,565,1,3924,2,3,1,1,1,0,0,1,3,3,0,Normal
0.607651,tcp,-,CON,6,2,998,86,11.51977,62,252,10953.65625,566.114441,2,1,121.5302,0.004,0.39106799999999997,0.131002,166,43,0,0,6,2,2,1,5,0,0,0,2,5,0,Normal
0.680032,tcp,-,FIN,14,12,930,678,36.762975,254,252,10164.22754,7317.302734000001,6,6,6916.62,8070.838000000001,0.093946,0.08757100000000001,66,57,0,0,6,2,2,2,7,0,0,0,2,6,0,Normal
2.938478,tcp,-,CON,6,2,998,86,2.382186,62,252,2265.118164,117.067406,2,1,587.6956,0.002,1.776921,0.8249219999999999,166,43,0,0,1,2,1,1,1,0,0,0,1,1,0,Normal
39.099059999999994,tcp,http,FIN,348,746,18578,1087890,27.954635999999997,31,29,3790.3725590000004,222293.2188,2,370,112.676526,52.481213000000004,0.000571,0.000147,53,1458,0,0,2,6,1,1,1,0,0,0,1,2,0,Normal
0.13281700000000002,tcp,-,CON,6,2,998,86,52.704097,62,252,50114.06641,2590.029785,2,1,26.5634,0.003,0.083191,0.035171,166,43,0,0,8,3,3,1,8,0,0,0,3,8,0,Normal
9e-06,udp,-,INT,2,0,104,0,111111.1072,254,0,46222220.0,0.0,0,0,0.009000000000000001,0.0,0.0,0.0,52,0,0,0,2,2,2,1,2,0,0,0,2,3,0,Normal
1.7050599999999998,tcp,-,FIN,10,8,962,354,9.970324,254,252,4063.2001950000003,1454.494263,2,1,186.92488899999998,235.56400000000002,0.056103999999999994,0.048839,96,44,0,0,1,1,1,1,1,0,0,0,1,1,0,Normal
9.710929,tcp,-,REQ,12,0,540,0,1.132744,254,0,407.787964,0.0,11,0,882.81175,0.0,0.0,0.0,45,0,0,0,29,22,2,2,28,0,0,0,23,28,0,Normal
0.707803,tcp,-,FIN,10,8,534,354,24.017982,254,252,5436.541015999999,3503.7998049999997,2,1,73.55833299999999,88.768141,0.086423,0.037268,53,44,0,0,3,1,1,1,3,0,0,0,1,3,0,Normal
0.046854,tcp,-,FIN,84,86,4862,77276,3606.949205,31,29,820420.875,13041021.0,7,36,0.560699,0.544741,0.000541,0.000126,58,899,0,0,7,6,1,1,1,0,0,0,3,16,0,Normal
0.316301,tcp,-,FIN,16,18,1540,1644,104.331005,31,29,36522.17578,39279.04297,4,4,21.062066,18.545529000000002,0.001026,0.000177,96,91,0,0,6,7,4,1,4,0,0,0,4,12,0,Normal
0.835849,tcp,-,FIN,10,8,834,354,20.338601999999998,254,252,7187.901367,2967.043213,2,1,81.404444,103.15799999999999,0.113739,0.059233,83,44,0,0,3,1,1,1,2,0,0,0,1,2,0,Normal
0.001605,udp,-,CON,4,4,528,304,4361.370723,31,29,1973831.75,1136448.625,0,0,0.405,0.204,0.0,0.0,132,76,0,0,8,5,1,1,4,0,0,0,13,5,0,Normal
0.03081,tcp,-,FIN,122,126,7816,15876,8016.87754,31,29,2012853.0,4089581.25,30,32,0.252033,0.242472,0.000495,0.000135,64,126,0,0,4,3,1,1,1,0,0,0,2,9,0,Normal
0.005068,udp,-,CON,4,4,528,304,1381.2154859999998,31,29,625098.6875,359905.2813,0,0,1.542333,0.224667,0.0,0.0,132,76,0,0,13,3,1,1,2,0,0,0,3,15,0,Normal
1.9270639999999999,tcp,ftp,FIN,14,12,658,682,12.973104,254,252,2536.501221,2598.772217,3,4,148.182928,169.632812,0.061102,0.070215,47,57,0,0,2,2,1,1,3,0,0,0,2,2,0,Normal
0.047570999999999995,tcp,ftp-data,FIN,10,12,528,8824,441.445421,31,29,80048.77344,1360324.625,1,4,5.2092220000000005,4.28,0.000488,0.000149,53,735,0,0,3,5,1,1,3,0,0,0,8,3,0,Normal
2e-06,udp,-,INT,2,0,78,0,500000.0013,254,0,156000000.0,0.0,0,0,0.002,0.0,0.0,0.0,39,0,0,0,8,2,2,1,8,0,0,0,2,8,0,Normal
0.292773,tcp,-,FIN,26,26,4672,2872,174.19638600000002,31,29,122770.8828,75471.4375,7,7,11.698160000000001,11.6894,0.000534,0.000135,180,110,0,0,6,4,1,1,3,0,0,0,4,5,0,Normal
0.987218,tcp,-,CON,6,2,1012,86,7.090632,62,252,6839.421387,348.45391800000004,2,1,197.4436,0.008,0.758582,0.164852,169,43,0,0,4,3,1,1,3,0,0,0,2,3,0,Normal
0.010848,tcp,-,FIN,36,38,2334,16290,6729.35121,31,29,1674041.375,11697640.0,7,12,0.300143,0.284611,0.000592,0.000188,65,429,0,0,4,10,1,1,3,0,0,0,4,14,0,Normal
0.5100560000000001,tcp,-,FIN,10,6,570,268,29.408534000000003,254,252,8046.174805,3513.3396,2,1,54.680333,93.00399999999999,0.045027,0.046745,57,45,0,0,4,1,1,1,4,0,0,0,1,4,0,Normal
50.9114,arp,-,CON,3,3,84,138,0.09821,0,0,8.799601,14.456488,0,0,25455.182,25455.192000000003,0.0,0.0,28,46,0,0,2,2,2,2,2,0,0,0,2,2,0,Normal
1.489312,tcp,-,FIN,10,8,534,354,11.414666,254,252,2583.743164,1665.198364,2,1,159.085444,193.735578,0.133155,0.118915,53,44,0,0,2,1,1,1,1,0,0,0,1,1,0,Normal
5e-06,tcp,-,REQ,2,0,90,0,200000.0051,254,0,72000000.0,0.0,1,0,0.005,0.0,0.0,0.0,45,0,0,0,7,4,1,1,8,0,0,0,4,7,0,Normal
0.004786,udp,-,CON,4,4,568,304,1462.599211,31,29,712076.875,381111.5625,0,0,1.250333,1.090333,0.0,0.0,142,76,0,0,13,2,1,1,2,0,0,0,2,5,0,Normal
0.0017230000000000001,udp,-,CON,4,4,528,304,4062.681453,31,29,1838653.5,1058618.75,0,0,0.435,0.23033299999999998,0.0,0.0,132,76,0,0,9,3,1,1,3,0,0,0,4,7,0,Normal
0.834044,tcp,-,FIN,10,8,534,354,20.382618,254,252,4613.665527,2973.464355,2,1,87.201111,109.86914099999998,0.064951,0.027438999999999998,53,44,0,0,4,1,1,1,3,0,0,0,1,3,0,Normal
1.039698,tcp,-,FIN,16,12,940,678,25.969079,254,252,6786.585937999999,4786.005371,4,4,69.313198,87.52382,0.063576,0.021244,59,57,0,0,4,1,1,1,4,0,0,0,1,4,0,Normal
9e-06,udp,-,INT,2,0,104,0,111111.1072,254,0,46222220.0,0.0,0,0,0.009000000000000001,0.0,0.0,0.0,52,0,0,0,5,4,3,1,5,0,0,0,3,5,0,Normal
0.018577,tcp,-,FIN,16,18,1540,1644,1776.390148,31,29,621844.1875,668784.0,4,4,1.212733,1.0654709999999998,0.00046100000000000004,0.000123,96,91,0,0,8,4,4,1,4,0,0,0,5,15,0,Normal
0.244423,tcp,-,FIN,24,26,3984,2872,200.47213100000002,31,29,124963.6875,90400.65625,7,7,10.61287,9.75204,0.0006190000000000001,0.000124,166,110,0,0,13,4,1,1,3,0,0,0,3,6,0,Normal
7.000000000000001e-06,udp,-,INT,2,0,1278,0,142857.1409,254,0,730285696.0,0.0,0,0,0.006999999999999999,0.0,0.0,0.0,639,0,0,0,7,24,4,1,7,0,0,0,4,7,0,Normal
0.769736,tcp,-,FIN,10,8,2516,354,22.085494,254,252,23540.53906,3221.883789,2,1,85.526222,98.243289,0.08141,0.073836,252,44,0,0,2,1,1,1,2,0,0,0,1,2,0,Normal
0.513491,tcp,-,CON,6,2,1012,86,13.632176999999999,62,252,13149.20898,669.924133,2,1,102.6982,0.006999999999999999,0.079374,0.07620700000000001,169,43,0,0,4,1,1,1,3,0,0,0,2,3,0,Normal
0.9280579999999999,tcp,-,FIN,10,10,608,646,20.472858,254,252,4723.842772999999,5016.927734000001,2,3,103.11755600000001,89.68366400000001,0.120189,0.122178,61,65,0,0,3,1,1,1,2,0,0,0,1,2,0,Normal
0.728392,tcp,-,FIN,10,8,624,354,23.339081,254,252,6172.500488000001,3404.76001,2,1,77.515556,91.89200000000001,0.08514,0.084836,62,44,0,0,3,1,1,1,3,0,0,0,2,3,0,Normal
1.225851,tcp,-,FIN,10,8,534,354,13.867916000000001,254,252,3139.043701,2023.0842289999998,2,1,132.176222,160.24385900000001,0.10413499999999999,0.092239,53,44,0,0,5,1,1,1,2,0,0,0,1,2,0,Normal
0.001049,udp,dns,CON,2,2,146,178,2859.866662,31,29,556720.6875,678741.6875,0,0,0.005,0.009000000000000001,0.0,0.0,73,89,0,0,4,5,3,1,2,0,0,0,5,5,0,Normal
0.209438,tcp,-,CON,6,2,998,86,33.422779999999996,62,252,31780.289060000003,1642.490845,2,1,41.8876,0.006999999999999999,0.13511199999999998,0.047756,166,43,0,0,6,4,4,1,7,0,0,0,4,6,0,Normal
0.015911,tcp,-,FIN,46,48,2854,30622,5845.012939,31,29,1403808.75,15076362.0,7,17,0.345644,0.32812800000000003,0.00048499999999999997,0.000133,62,638,0,0,9,4,1,1,1,0,0,0,5,8,0,Normal
1.088098,tcp,-,CON,6,2,1012,86,6.433244,62,252,6205.323242,316.14797999999996,2,1,217.6196,0.001,0.18925799999999998,0.6715180000000001,169,43,0,0,3,2,1,1,2,0,0,0,2,3,0,Normal
0.011593000000000001,tcp,-,FIN,34,36,2230,14994,5951.86749,31,29,1494005.0,10059864.0,7,11,0.342,0.317314,0.00048300000000000003,0.000109,66,417,0,0,11,3,1,1,2,0,0,0,6,8,0,Normal
0.15101099999999998,tcp,-,CON,6,2,978,86,46.354238,62,252,43175.66016,2277.979736,2,1,30.2022,0.002,0.078429,0.043199,163,43,0,0,8,1,1,1,8,0,0,0,1,8,0,Normal
0.013215000000000001,tcp,-,FIN,44,46,2766,24004,6734.77119,31,29,1636927.75,14215967.0,7,16,0.299674,0.280956,0.0005679999999999999,0.00014,63,522,0,0,5,2,1,1,1,0,0,0,3,7,0,Normal
3e-06,tcp,-,REQ,2,0,90,0,333333.3215,254,0,119999992.0,0.0,1,0,0.003,0.0,0.0,0.0,45,0,0,0,10,5,1,1,10,0,0,0,5,10,0,Normal
0.068402,tcp,smtp,FIN,52,42,37518,3380,1359.609373,31,29,4303617.0,385953.625,18,8,1.334863,1.648073,0.000826,0.00014,722,80,0,0,1,1,1,1,1,0,0,0,2,1,0,Normal
1e-06,udp,-,INT,2,0,104,0,1000000.003,254,0,416000000.0,0.0,0,0,0.001,0.0,0.0,0.0,52,0,0,0,3,3,1,1,3,0,0,0,1,9,0,Normal
0.405145,tcp,-,FIN,28,30,5080,3080,140.690374,31,29,96735.74219,58803.640629999994,7,7,14.993481,13.951173,0.000557,0.000135,181,103,0,0,6,3,1,1,3,0,0,0,4,9,0,Normal
0.684084,tcp,-,FIN,10,6,2062,268,21.927132,254,252,21704.9375,2619.561279,2,1,75.894222,125.486398,0.056649,0.0588,206,45,0,0,4,1,1,1,3,0,0,0,2,3,0,Normal
0.566404,tcp,-,FIN,10,8,534,354,30.013913,254,252,6793.737305,4378.500488000001,2,1,60.248999999999995,69.597859,0.079215,0.026319,53,44,0,0,4,1,1,1,4,0,0,0,1,4,0,Normal
0.0009960000000000001,udp,dns,CON,2,2,146,178,3012.048141,31,29,586345.375,714859.4375,0,0,0.011000000000000001,0.008,0.0,0.0,73,89,0,0,6,2,1,1,1,0,0,0,1,2,0,Normal
1.534684,tcp,-,FIN,60,14,68199,612,47.566796999999994,254,252,349586.0,2966.0830079999996,27,1,25.995051,109.976234,0.10498800000000001,0.18386,1137,44,0,0,4,1,1,1,1,0,0,0,2,1,0,Normal
0.627768,tcp,-,FIN,10,6,490,268,23.894178,254,252,5619.910645,2854.557861,2,1,64.122333,107.947,0.088024,0.078922,49,45,0,0,9,1,1,1,9,0,0,0,1,9,0,Normal
0.041368,tcp,-,CON,61,56,3666,45466,2804.099773,31,30,697350.625,8635660.0,7,19,0.689467,0.738,0.000524,0.00014,60,812,0,0,13,4,1,1,1,0,0,0,4,9,0,Normal
1.2128940000000001,tcp,-,FIN,10,8,984,354,14.016064000000002,254,252,5843.874511999999,2044.696411,2,1,134.696,160.188422,0.091572,0.11536600000000001,98,44,0,0,3,1,1,1,2,0,0,0,1,3,0,Normal
0.005239,tcp,-,FIN,24,20,2158,1918,8207.673097,31,29,3159381.5,2783737.25,6,5,0.22778299999999999,0.235158,0.0006309999999999999,0.00015900000000000002,90,96,0,0,6,5,1,1,3,0,0,0,4,8,0,Normal
1.185355,tcp,-,FIN,32,14,26598,728,37.963312,254,252,173902.3438,4562.34668,13,3,37.426355,81.997383,0.11938,0.070239,831,52,0,0,2,1,1,1,2,0,0,0,1,2,0,Normal
9e-06,tcp,-,REQ,2,0,90,0,111111.1072,254,0,40000000.0,0.0,1,0,0.009000000000000001,0.0,0.0,0.0,45,0,0,0,9,4,1,1,9,0,0,0,5,9,0,Normal
0.22787,tcp,-,FIN,10,6,484,268,65.82700600000001,254,252,15306.97266,7864.132812000001,2,1,24.233556,37.872398,0.038502999999999996,0.014453,48,45,0,0,10,3,3,2,10,0,0,0,3,10,0,Normal
0.099655,tcp,-,FIN,26,20,2262,1918,451.55786399999994,31,29,174602.375,146344.8906,6,5,3.9862,5.210579,0.0005200000000000001,0.000132,87,96,0,0,2,3,1,1,1,0,0,0,2,3,0,Normal
0.001037,udp,dns,CON,2,2,146,178,2892.960519,31,29,563163.0,686595.9375,0,0,0.005,0.008,0.0,0.0,73,89,0,0,2,3,2,1,1,0,0,0,4,2,0,Normal
0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.768,0.0,0.0,0.0,46,0,0,0,1,1,1,1,1,0,0,0,1,1,1,Normal
0.40778600000000004,tcp,-,CON,6,2,998,86,17.165866,62,252,16322.28613,843.579712,2,1,81.5572,0.003,0.058421,0.31285,166,43,0,0,7,4,4,1,7,0,0,0,4,7,0,Normal
1.0575350000000001,tcp,http,FIN,14,18,1684,10168,29.313449,31,29,11831.28613,72651.96875,3,5,81.321538,62.175588,0.000546,0.000184,120,565,1,3924,2,1,2,1,1,0,0,1,5,2,0,Normal
0.041025,tcp,-,FIN,48,50,2974,33374,2364.411854,31,29,568043.875,6377964.5,7,18,0.86634,0.821633,0.000753,0.000168,62,667,0,0,10,1,1,1,1,0,0,0,6,7,0,Normal
1.0811979999999999,tcp,-,FIN,10,8,2516,354,15.7233,254,252,16759.1875,2293.751953,2,1,108.13444399999999,139.788281,0.102677,0.134858,252,44,0,0,2,2,2,2,2,0,0,0,2,2,0,Normal
1.503733,tcp,ftp,FIN,14,12,726,682,16.625291,254,252,3591.062988,3330.378418,4,4,109.03969199999999,131.19509399999998,0.060586,0.076527,52,57,0,0,1,1,1,1,1,1,1,0,1,1,0,Normal
0.018019,tcp,-,FIN,16,18,1540,1644,1831.400182,31,29,641101.0625,689494.4375,4,4,1.180067,1.032294,0.000466,0.000128,96,91,0,0,16,7,6,1,7,0,0,0,14,11,0,Normal
0.056067,udp,-,CON,4,4,528,304,124.850623,31,29,56503.82422,32532.50586,0,0,13.665332999999999,7.687333,0.0,0.0,132,76,0,0,9,2,1,1,1,0,0,0,3,12,0,Normal
0.35114,tcp,-,FIN,10,6,588,268,42.718005,254,252,12074.956059999999,5103.377441,2,1,35.818667,59.863602,0.051813,0.068471,59,45,0,0,4,1,1,1,2,0,0,0,2,2,0,Normal
0.0010429999999999999,udp,dns,CON,2,2,130,162,2876.3182420000003,31,29,498561.8438,621284.75,0,0,0.011000000000000001,0.006,0.0,0.0,65,81,0,0,1,2,1,1,1,0,0,0,4,1,0,Normal
0.358169,tcp,-,CON,6,2,998,86,19.543847,62,252,18583.40625,960.4404910000001,2,1,71.6338,0.006999999999999999,0.282827,0.040001,166,43,0,0,4,4,4,1,4,0,0,0,4,4,0,Normal
9e-06,udp,-,INT,2,0,104,0,111111.1072,254,0,46222220.0,0.0,0,0,0.009000000000000001,0.0,0.0,0.0,52,0,0,0,1,2,1,1,1,0,0,0,1,3,0,Normal
1e-05,udp,-,INT,2,0,1064,0,100000.0025,254,0,425600000.0,0.0,0,0,0.01,0.0,0.0,0.0,532,0,0,0,1,1,1,1,1,0,0,0,1,1,0,Normal
1.113601,tcp,-,FIN,14,12,774,642,22.449693,254,252,5165.225586,4231.318359000001,4,3,85.661618,94.271906,0.040118,0.031761000000000005,55,54,0,0,2,1,1,1,2,0,0,0,1,2,0,Normal
3.332333,tcp,-,FIN,410,780,23048,1000072,356.807068,31,29,55197.36328,2397815.5,33,353,8.146746,4.277081,0.00048300000000000003,0.000123,56,1282,0,0,11,5,2,1,2,0,0,0,2,11,0,Normal
0.297483,tcp,-,FIN,202,396,11722,495632,2006.837385,31,29,313671.7188,13295039.0,19,178,1.48574,0.751747,0.00054,0.00011899999999999999,58,1252,0,0,14,1,1,1,1,0,0,0,2,12,0,Normal
0.016079,tcp,-,FIN,46,48,2854,30622,5783.942051,31,29,1389141.125,14918839.0,7,17,0.357795,0.33083,0.000526,0.000132,62,638,0,0,4,7,1,1,2,0,0,0,6,8,0,Normal
1.017946,tcp,http,FIN,14,18,1684,10168,30.453482,31,29,12291.41797,75477.48438,3,5,78.276849,59.851941000000004,0.00045599999999999997,0.00016999999999999999,120,565,1,3924,4,2,3,1,2,0,0,1,4,4,0,Normal
1.463091,tcp,http,FIN,10,10,798,1150,12.986205,62,252,3931.402832,5659.251465,2,2,162.565667,158.003672,0.021677000000000002,0.057175,80,115,1,130,2,1,1,1,2,0,0,1,1,2,0,Normal
0.592457,tcp,-,FIN,10,6,568,268,25.318293,254,252,6913.582031,3024.692139,2,1,60.486889,107.328602,0.055804999999999993,0.068064,57,45,0,0,5,2,1,1,4,0,0,0,1,8,0,Normal
0.00105,udp,dns,CON,2,2,146,178,2857.142959,31,29,556190.5,678095.25,0,0,0.011000000000000001,0.008,0.0,0.0,73,89,0,0,6,2,2,1,1,0,0,0,5,3,0,Normal
0.016755000000000003,tcp,-,FIN,46,48,2854,30622,5550.581996,31,29,1333094.625,14316921.0,7,17,0.365244,0.344511,0.00056,0.000157,62,638,0,0,14,4,1,1,1,0,0,0,2,3,0,Normal
0.426068,tcp,-,FIN,10,6,566,268,35.205647,254,252,9575.936523,4205.901367,2,1,43.276666999999996,71.817398,0.06698,0.056741999999999994,57,45,0,0,10,2,2,1,9,0,0,0,3,9,0,Normal
0.001023,udp,-,CON,2,2,130,162,2932.551349,31,29,508308.9063,633431.0625,0,0,0.012,0.008,0.0,0.0,65,81,0,0,3,2,1,1,1,0,0,0,3,4,0,Normal
0.004905,tcp,-,FIN,18,18,3672,2456,7135.576142,31,29,5656269.5,3783894.0,7,7,0.26882399999999995,0.255765,0.000553,0.000153,204,136,0,0,14,8,1,1,3,0,0,0,3,15,0,Normal
0.016218,tcp,-,FIN,44,46,2766,24004,5487.729967,31,29,1333826.625,11583673.0,7,16,0.369233,0.3575,0.00048499999999999997,0.000135,63,522,0,0,10,8,1,1,1,0,0,0,5,8,0,Normal
0.075727,tcp,-,FIN,66,58,64602,3152,1624.2555320000001,29,31,6721407.0,327280.875,26,2,1.1832340000000001,1.311035,0.0,0.0,979,54,0,0,4,1,1,1,1,0,0,0,3,1,0,Normal
0.929427,tcp,-,FIN,14,12,3352,678,26.898291999999998,254,252,26795.00391,5353.835938,6,6,7861.977712000001,9173.785,0.063378,0.08456799999999999,239,57,0,0,6,2,2,2,4,0,0,0,3,4,0,Normal
1.378133,tcp,-,FIN,10,8,2516,354,12.335529,254,252,13148.22266,1799.536011,2,1,149.826333,188.90200000000002,0.055809000000000004,0.058165999999999995,252,44,0,0,2,1,1,1,2,0,0,0,18,2,0,Normal
0.018139,tcp,-,FIN,16,18,1540,1644,1819.284503,31,29,636859.8125,684933.0625,4,4,1.187067,1.040353,0.000449,0.00011999999999999999,96,91,0,0,19,6,6,1,6,0,0,0,12,8,0,Normal
8e-06,tcp,-,REQ,2,0,90,0,125000.0003,254,0,45000000.0,0.0,1,0,0.008,0.0,0.0,0.0,45,0,0,0,10,4,1,1,10,0,0,0,5,9,0,Normal
0.023332,tcp,-,FIN,46,48,2854,31458,3985.9420920000002,31,29,957311.875,10561632.0,7,17,0.51,0.484596,0.000544,0.000123,62,655,0,0,9,4,1,1,1,0,0,0,3,10,0,Normal
1.010859,tcp,-,FIN,14,12,774,642,24.731441,254,252,5690.209961,4661.381836,4,3,75.569998,85.69409399999999,0.068217,0.023825,55,54,0,0,3,1,1,1,3,0,0,0,1,3,0,Normal
0.47966000000000003,tcp,http,FIN,10,8,804,1162,35.441771,62,252,12075.219729999999,16962.01367,2,2,53.295556000000005,57.978,0.072423,0.043483,80,145,1,179,3,17,1,1,3,0,0,1,1,3,0,Normal
0.022718000000000002,tcp,-,FIN,16,18,1540,1644,1452.592703,31,29,508495.4688,546879.125,4,4,1.489467,1.309412,0.000455,0.000118,96,91,0,0,13,9,7,1,5,0,0,0,9,10,0,Normal
4e-06,udp,-,INT,2,0,1152,0,250000.0006,254,0,1152000000.0,0.0,0,0,0.004,0.0,0.0,0.0,576,0,0,0,2,2,1,1,2,0,0,0,3,2,0,Normal
1.014044,tcp,-,FIN,10,6,556,268,14.792257000000001,254,252,3952.490967,1767.1816410000001,2,1,112.57600000000001,185.961203,0.084235,0.135214,56,45,0,0,6,1,1,1,6,0,0,0,1,8,0,Normal
1.138254,tcp,-,FIN,12,8,4658,354,16.692231,254,252,30010.875,2178.775391,3,1,103.393727,148.723422,0.097184,0.057998,388,44,0,0,5,1,1,1,1,0,0,0,2,1,0,Normal
0.017294999999999998,tcp,-,FIN,48,50,2958,32368,5608.557642,31,29,1340040.5,14672912.0,7,18,0.360617,0.34681300000000004,0.000637,0.00016299999999999998,62,647,0,0,6,2,1,1,1,0,0,0,4,5,0,Normal
1.1e-05,udp,-,INT,2,0,1064,0,90909.0902,254,0,386909088.0,0.0,0,0,0.011000000000000001,0.0,0.0,0.0,532,0,0,0,36,13,13,1,35,0,0,0,13,35,0,Normal
4e-06,udp,-,INT,2,0,578,0,250000.0006,254,0,578000000.0,0.0,0,0,0.004,0.0,0.0,0.0,289,0,0,0,4,3,3,1,4,0,0,0,3,4,0,Normal
0.024663,tcp,-,FIN,60,62,3614,49590,4906.134808,31,29,1152820.0,15826461.0,7,24,0.412814,0.39559,0.000525,0.000156,60,800,0,0,8,1,1,1,1,0,0,0,2,3,0,Normal
0.13086,tcp,-,FIN,72,74,4238,65118,1108.054402,31,29,255540.2656,3927189.25,7,30,1.8385770000000001,1.7847119999999999,0.000572,0.000138,59,880,0,0,6,8,1,1,1,0,0,0,1,11,0,Normal
0.21427800000000002,tcp,-,FIN,10,6,484,268,70.002521,254,252,16277.919919999998,8362.967773,2,1,21.991222,37.553602000000005,0.0265,0.026123,48,45,0,0,10,4,4,1,10,0,0,0,4,10,0,Normal
1.126102,tcp,http,FIN,10,8,826,1072,15.096324,62,252,5285.489258,6663.694824,2,2,125.085778,155.203422,0.03967,0.075991,83,134,1,134,2,1,1,1,2,0,0,1,1,2,0,Normal
1.692402,tcp,-,FIN,122,126,7814,14840,145.946412,31,29,36634.32031,69595.75781,30,32,13.983585999999999,13.534792000000001,0.000549,0.00013700000000000002,64,118,0,0,5,2,1,1,2,0,0,0,5,4,0,Normal
7.000000000000001e-06,udp,-,INT,2,0,78,0,142857.1409,254,0,44571428.0,0.0,0,0,0.006999999999999999,0.0,0.0,0.0,39,0,0,0,4,2,1,1,3,0,0,0,1,3,0,Normal
0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.748,0.0,0.0,0.0,46,0,0,0,1,1,1,1,1,0,0,0,1,1,1,Normal
0.194099,udp,-,CON,4,4,528,304,36.064071000000006,31,29,16321.56836,9397.266602,0,0,24.982666000000002,52.000668,0.0,0.0,132,76,0,0,19,2,1,1,1,0,0,0,1,8,0,Normal
0.9269729999999999,tcp,-,FIN,16,12,904,642,29.127062,254,252,7318.444336,5083.211914,5,3,60.9584,80.23182,0.044414,0.059444000000000004,57,54,0,0,6,1,1,1,6,0,0,0,1,6,0,Normal
0.01495,tcp,-,FIN,38,36,2438,16186,4882.943225999999,31,29,1270367.875,8421137.0,7,12,0.395162,0.411857,0.0005269999999999999,8e-05,64,450,0,0,9,7,1,1,1,0,0,0,4,8,0,Normal
0.8269059999999999,tcp,-,FIN,16,12,904,642,32.651835999999996,254,252,8204.076172,5698.350098,5,3,53.7594,70.075367,0.05606900000000001,0.061328,57,54,0,0,5,1,1,1,4,0,0,0,1,4,0,Normal
0.07874400000000001,tcp,-,FIN,84,86,4862,79882,2146.19522,31,29,488164.1563,8021335.0,7,36,0.943892,0.9195409999999999,0.000575,0.000133,58,929,0,0,4,2,1,1,1,0,0,0,3,6,0,Normal
0.017034,tcp,-,FIN,48,50,2958,32368,5694.493438,31,29,1360573.0,14897734.0,7,18,0.355383,0.33489800000000003,0.000614,0.000135,62,647,0,0,8,2,1,1,1,0,0,0,2,6,0,Normal
0.763914,tcp,-,FIN,122,126,7814,14682,323.33482999999995,31,29,81160.96875,152540.7344,30,32,6.310446,6.106816,0.000558,0.000155,64,117,0,0,10,1,1,1,1,0,0,0,1,3,0,Normal
13.978253,tcp,-,REQ,4,0,180,0,0.214619,254,0,77.26287099999999,0.0,3,0,4659.4175,0.0,0.0,0.0,45,0,0,0,16,13,2,2,13,0,0,0,14,13,0,Normal
0.044833,tcp,-,FIN,96,98,5486,92746,4304.864648,31,29,968750.6875,16380791.0,7,42,0.46861099999999994,0.45657700000000007,0.000542,0.000143,57,946,0,0,12,5,1,1,2,0,0,0,3,6,0,Normal
2.3102080000000003,tcp,-,FIN,14,14,1874,764,11.687259,254,252,6028.894043,2458.653076,4,4,177.70830800000002,171.01160900000002,0.086734,0.05613099999999999,134,55,0,0,1,1,1,1,1,0,0,0,2,1,0,Normal
1.739587,tcp,-,FIN,10,10,608,646,10.922133,254,252,2520.138428,2676.497314,2,3,193.237111,181.247781,0.108348,0.129466,61,65,0,0,3,1,1,1,1,0,0,0,2,1,0,Normal
0.9911629999999999,tcp,-,FIN,10,8,534,354,17.151568,254,252,3882.307861,2502.111084,2,1,110.118,129.57543,0.084132,0.080496,53,44,0,0,5,1,2,1,2,0,0,0,3,2,0,Normal
0.252423,tcp,-,CON,6,2,978,86,27.73123,62,252,25829.66016,1362.79187,2,1,50.4846,0.001,0.113142,0.072489,163,43,0,0,7,2,2,1,5,0,0,0,2,5,0,Normal
0.528259,tcp,-,FIN,10,6,588,268,28.395163,254,252,8026.366211,3392.275635,2,1,58.680889,90.28079699999999,0.07685299999999999,0.051365,59,45,0,0,2,1,1,1,3,0,0,0,1,2,0,Normal
