dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,hidden_label
0.050321,udp,-,CON,4,4,568,304,139.106929,31,29,67725.20313,36247.29297,0,0,11.675333,16.247332999999998,0.0,0.0,142,76,0,0,10,5,1,1,4,0,0,0,6,6,0,ecaf779fc676d2cca757f484f0fc2724
9e-06,tcp,-,REQ,2,0,90,0,111111.1072,254,0,40000000.0,0.0,1,0,0.009000000000000001,0.0,0.0,0.0,45,0,0,0,7,3,1,1,22,0,0,0,5,4,0,bfd2e24b978e2dbc839041d325ab8492
9e-06,tcp,-,REQ,2,0,90,0,111111.1072,254,0,40000000.0,0.0,1,0,0.009000000000000001,0.0,0.0,0.0,45,0,0,0,8,2,1,1,6,0,0,0,3,6,0,76162e2b17163e94a73e8e03d3e21f63
13.350617000000002,tcp,-,REQ,4,0,180,0,0.224709,254,0,80.895134,0.0,3,0,4450.2055,0.0,0.0,0.0,45,0,0,0,16,13,2,2,13,0,0,0,14,13,0,58f2504d0df5463b1637bd16823ea2d3
2.014718,tcp,ftp,FIN,12,14,634,768,12.408684,254,252,2310.993408,2835.13623,3,4,183.143915,144.818922,0.132063,0.126966,53,55,0,0,2,1,1,1,2,0,0,0,3,2,0,f57f60d90a33efbe9358c68928dbea59
1.690187,tcp,ftp,FIN,12,12,2618,682,13.607962,254,252,11359.68945,2962.98584,3,4,153.653358,148.200266,0.059564,0.148343,218,57,0,0,1,1,1,1,1,0,0,0,1,1,0,b4fb28f17f584df18de723d30eb0694b
3.99375,tcp,http,FIN,48,236,2416,308476,70.860718,254,252,4739.4052729999985,615299.375,2,116,84.973407,16.561085000000002,0.101218,0.11652,50,1307,0,0,1,1,1,1,1,0,0,0,1,2,0,6ddfd864cc37d97521a1ff86597b222a
1.462141,tcp,http,FIN,10,10,816,1156,12.994642,62,252,4021.499756,5695.756836,2,2,162.452333,146.060672,0.147593,0.060442,82,116,1,132,2,1,1,1,2,0,0,1,2,2,0,6584ac75ee9b3d035d42e09a1f7fb7c5
0.223837,tcp,-,FIN,72,74,4238,65118,647.7928049999998,31,29,149394.4219,2295920.75,7,30,3.148155,3.05874,0.000545,0.000138,59,880,0,0,6,2,1,1,2,0,0,0,4,3,0,85c2ff50a3223a0ba571e628636e567a
0.223601,tcp,ftp-data,FIN,8,12,424,8824,84.972787,31,29,13273.64356,289408.375,1,4,31.895142,20.280091,0.000516,0.000974,53,735,0,0,3,10,1,1,8,0,0,0,10,3,0,0cde081e20589685f56f4a32199df29a
0.026175,tcp,-,FIN,46,48,2854,30622,3553.008627,31,29,853333.3125,9164470.0,7,17,0.574533,0.5444260000000001,0.000583,0.000464,62,638,0,0,12,1,1,1,1,0,0,0,3,4,0,ea800ff8fe61dec98113c9d7f975a803
0.019275,tcp,-,FIN,16,18,1540,1644,1712.0622280000002,31,29,599325.5625,644565.5,4,4,1.2612,1.105765,0.0004730000000000001,0.000123,96,91,0,0,8,9,6,1,6,0,0,0,8,15,0,b910f928f481a32e040231048d549e88
24.022911,tcp,http,FIN,324,746,17330,1087900,44.499186,31,29,5753.507324,361801.9375,2,370,74.373416,32.244807,0.000531,0.00015800000000000002,53,1458,1,0,2,11,1,1,1,0,0,1,1,1,0,6eef7f4775d700d55f32bd628489490b
1.185727,tcp,http,FIN,348,746,18578,1087890,921.797344,31,29,124986.6094,7330065.0,2,370,3.416147,1.590891,0.000509,0.000245,53,1458,1,524288,1,1,1,1,1,0,0,1,3,1,0,f5f7b0915524de6d5caed0f6c6c15e84
0.093131,tcp,-,FIN,18,20,4256,2560,397.289846,31,29,345320.0313,208910.0313,7,7,5.456647,4.873526,0.00053,0.000131,236,128,0,0,10,1,1,1,1,0,0,0,5,7,0,b0ee2b4d9131d7aeb12eb6bbe8324452
0.163008,tcp,-,FIN,84,86,4862,79882,1036.7589039999998,31,29,235816.6406,3874852.75,7,36,1.959337,1.911094,0.0005610000000000001,0.00015800000000000002,58,929,0,0,5,3,1,1,2,0,0,0,5,6,0,261607a3c987a9ddce215051a300031d
3e-06,udp,-,INT,2,0,78,0,333333.3215,254,0,104000000.0,0.0,0,0,0.003,0.0,0.0,0.0,39,0,0,0,9,1,1,1,4,0,0,0,3,4,0,6d0949592b7587da0c0d994a4fe6ca26
9e-06,udp,-,INT,2,0,78,0,111111.1072,254,0,34666664.0,0.0,0,0,0.009000000000000001,0.0,0.0,0.0,39,0,0,0,5,2,2,1,5,0,0,0,2,5,0,973e5c62b56c183898dd40ef6bfdae1c
0.005084,tcp,-,FIN,22,14,1470,1728,6884.342953,31,29,2209284.0,2525570.5,5,4,0.242095,0.321538,0.000734,0.000145,67,123,0,0,13,9,1,1,1,0,0,0,5,8,0,a367a53e1fbb07dc2695ba13c82782a6
6e-06,tcp,-,REQ,2,0,90,0,166666.6608,254,0,59999996.0,0.0,1,0,0.006,0.0,0.0,0.0,45,0,0,0,13,2,1,1,11,0,0,0,2,11,0,e9f5edcd243f452eb5124bb5e6d08534
0.018982,tcp,-,FIN,48,50,2958,32368,5110.104135000001,31,29,1220946.125,13368875.0,7,18,0.396404,0.375163,0.000588,0.000134,62,647,0,0,2,2,1,1,1,0,0,0,2,4,0,99d7ed0f7d3cb8fba084e61cac067861
0.845866,tcp,-,FIN,34,12,29848,642,53.199914,254,252,274000.8438,5570.62207,14,3,25.231364000000006,68.03782,0.097442,0.061744000000000014,878,54,0,0,4,2,2,1,4,0,0,0,2,5,0,88d0f37597e922a97f521c841fe5d751
5e-06,udp,-,INT,2,0,1842,0,200000.0051,254,0,1473600000.0,0.0,0,0,0.005,0.0,0.0,0.0,921,0,0,0,3,2,2,1,6,0,0,0,3,2,0,f725001123d26049f65af10a80b3fa87
0.008002,tcp,-,FIN,34,36,2230,13288,8622.844365,31,29,2164459.0,12915771.0,7,11,0.230394,0.2108,0.0006129999999999999,0.000126,66,369,0,0,5,3,1,1,1,0,0,0,2,6,0,504e59b72835d2269b7f06b4f2c083d6
0.024035,tcp,-,FIN,48,50,2958,32368,4035.781268,31,29,964260.5,10558269.0,7,18,0.504915,0.478755,0.0005690000000000001,0.000156,62,647,0,0,7,2,1,1,1,0,0,0,2,2,0,44d008b907d5cca63cdb671fee018895
0.443821,tcp,-,FIN,10,6,534,268,33.797408000000004,254,252,8670.162109,4037.663818,2,1,49.313444,73.002797,0.057304,0.042812,53,45,0,0,5,3,3,3,4,0,0,0,4,4,0,275e48ae9019a27c7531efd39777f058
1.1e-05,udp,-,INT,2,0,2280,0,90909.0902,254,0,829090880.0,0.0,0,0,0.011,0.0,0.0,0.0,1140,0,0,0,2,1,1,1,2,0,0,0,1,2,0,2b2c4074154bbf4911893c7f5b286778
0.001025,udp,dns,CON,2,2,132,164,2926.829254,31,29,515121.9375,640000.0,0,0,0.011,0.008,0.0,0.0,66,82,0,0,5,1,1,1,1,0,0,0,8,4,0,ba2381182d9ce23d76e74018793560fc
0.046646,tcp,ftp-data,FIN,6,8,320,1884,278.694857,31,29,45791.70703,282810.9688,1,2,9.2264,6.5870000000000015,0.000533,0.000174,53,236,0,0,2,1,1,1,1,0,0,0,2,2,0,243dae8d80cc6c308fadf03e5fec352c
0.00107,udp,dns,CON,2,2,146,178,2803.738322,31,29,545794.375,665420.5625,0,0,0.011,0.008,0.0,0.0,73,89,0,0,6,4,2,1,1,0,0,0,4,5,0,08d1182341dd7f45a4be6cb2457dfc4e
1.131797,tcp,-,FIN,10,8,534,354,15.020362,254,252,3399.903076,2191.205811,2,1,120.608444,147.029578,0.102584,0.079039,53,44,0,0,1,1,1,1,1,0,0,0,1,1,0,fc5ab8e743999afa894dc9a3e1316065
9e-06,tcp,-,REQ,2,0,90,0,111111.1072,254,0,40000000.0,0.0,1,0,0.009000000000000001,0.0,0.0,0.0,45,0,0,0,7,3,1,1,5,0,0,0,3,5,0,6b205244fe5e955e3d2a231456fe2a32
0.224199,tcp,ftp-data,FIN,14,6,8928,320,84.746142,31,29,295844.3125,9527.25,4,1,17.246076000000002,44.695801,0.000584,0.00015,638,53,0,0,4,5,1,1,4,0,0,0,6,3,0,8411d6529ba8e03cf36911f59f7eaea0
0.714299,tcp,http,FIN,60,14,68199,612,102.198096,254,252,751091.625,6372.681152,27,1,12.106762,48.958848,0.077247,0.073532,1137,44,1,0,3,1,1,1,2,0,0,1,1,2,0,c7816af13f1c807f1538691cba0b1ee4
0.076171,tcp,http,FIN,8,10,1040,824,223.18204100000003,31,29,95574.42969,77929.91406,2,2,10.820571,8.401333000000001,0.000556,0.000132,130,82,1,83,4,3,2,1,2,0,0,1,12,1,0,af87e4322f1d8cbb8d74e5e49667fd4d
0.22338400000000005,tcp,ftp-data,FIN,14,6,8928,320,85.05533299999998,31,29,296923.6875,9562.009766,4,1,17.183384,44.546602,0.000516,0.000124,638,53,0,0,6,4,1,1,3,0,0,0,4,6,0,cc032da78a6f831b6e215d1140478771
0.017053,tcp,-,FIN,48,50,2958,32368,5688.148503,31,29,1359057.0,14881135.0,7,18,0.35583000000000004,0.342458,0.000614,0.000134,62,647,0,0,4,1,1,1,1,0,0,0,2,5,0,4d5876af71b89376f49905d7d6393e23
9e-06,tcp,-,REQ,2,0,90,0,111111.1072,254,0,40000000.0,0.0,1,0,0.009000000000000001,0.0,0.0,0.0,45,0,0,0,4,27,1,1,4,0,0,0,3,4,0,d489bb076e4461f721f79efb291a556c
0.404047,tcp,-,FIN,10,6,534,268,37.124393,254,252,9523.644531,4435.127441,2,1,42.078778,65.725,0.075415,0.06302,53,45,0,0,5,2,2,1,5,0,0,0,2,5,0,c3b3b769cb86ad62fe9abfb564e3e142
0.001101,udp,dns,CON,2,2,146,178,2724.795636,31,29,530426.875,646684.8125,0,0,0.011,0.009000000000000001,0.0,0.0,73,89,0,0,3,5,3,2,3,0,0,0,12,5,0,de770b056b980d6d6c4776a1cfe6e367
0.019094,tcp,-,FIN,16,18,1540,1644,1728.291643,31,29,605006.8125,650675.625,4,4,1.250667,1.095059,0.000472,0.000133,96,91,0,0,17,13,6,1,6,0,0,0,8,14,0,3087c71515d681c1e459e7716a79f725
0.001185,udp,dns,CON,2,2,130,162,2531.645692,31,29,438818.5938,546835.5,0,0,0.008,0.006999999999999999,0.0,0.0,65,81,0,0,4,2,1,1,1,0,0,0,3,6,0,2ab82732619430b971bced2444c786c3
9e-06,tcp,-,REQ,2,0,90,0,111111.1072,254,0,40000000.0,0.0,1,0,0.009000000000000001,0.0,0.0,0.0,45,0,0,0,8,22,1,1,40,0,0,0,23,7,0,c6e906b56ce66c516eee7450edb42604
0.000976,udp,dns,CON,2,2,130,162,3073.770551,31,29,532786.875,663934.4375,0,0,0.004,0.006999999999999999,0.0,0.0,65,81,0,0,4,3,2,1,1,0,0,0,3,3,0,95e31392cc56dccaef93c1ee05b1788d
1.726043,tcp,http,FIN,58,14,68111,612,41.134549,254,252,310244.875,2637.246094,26,1,28.379807,123.083156,0.125953,0.076397,1174,44,0,0,1,1,1,1,2,0,0,0,1,1,0,63f8a3516211d2bd2da4721d9676b756
0.521458,tcp,-,CON,6,2,978,86,13.423899,62,252,12503.40332,659.6887820000002,4,2,14960.166830000002,44828.708,0.032845,0.064592,163,43,0,0,6,3,3,2,5,0,0,0,3,5,0,70ef2c5820d1c5b713a2ac42da3b7603
0.004961,udp,-,CON,4,4,568,304,1411.005896,31,29,686958.3125,367667.8125,0,0,1.318333,1.160333,0.0,0.0,142,76,0,0,6,4,1,1,3,0,0,0,4,4,0,660e41ddca0bd48405a436d3c9aaba07
6e-06,udp,-,INT,2,0,1928,0,166666.6608,254,0,1285333248.0,0.0,0,0,0.006,0.0,0.0,0.0,964,0,0,0,4,1,1,1,2,0,0,0,2,2,0,9f09fd00d973f87dfdd5c9b676e7f688
9.283676,tcp,-,FIN,114,112,119548,119410,24.236089,254,252,102114.7188,101980.2891,46,46,82.155008,83.305925,0.120017,0.129893,1049,1066,0,0,1,1,1,1,1,0,0,0,1,1,0,d1cdf85dff4cba856111d2a2740be262
9e-06,tcp,-,REQ,2,0,90,0,111111.1072,254,0,40000000.0,0.0,1,0,0.009000000000000001,0.0,0.0,0.0,45,0,0,0,9,2,1,1,9,0,0,0,2,9,0,277fad01283f8f20be6f474f4bb3d06e
0.725255,tcp,-,FIN,10,6,534,268,20.68238,254,252,5305.7197270000015,2470.85498,2,1,80.47622199999998,107.993398,0.185285,0.17106500000000002,53,45,0,0,5,1,1,1,3,0,0,0,2,3,0,5c5c08e58cee28ecd2b1c00bed8fcda6
0.046466,tcp,ftp-data,FIN,6,8,320,1860,279.774456,31,29,45969.09375,280290.9688,1,2,9.2292,6.270143,0.002572,0.001888,53,233,0,0,2,2,1,1,1,0,0,0,14,2,0,1ca4a72527dcbbe4077104b9fcd18cea
0.5006189999999999,tcp,-,FIN,10,6,1526,268,29.962906,254,252,21956.81836,3579.568604,2,1,55.49933299999999,83.486398,0.083179,0.052453,153,45,0,0,6,1,1,1,2,0,0,0,1,2,0,b8e606ea88a7106dd07e24dfa8fdaa1c
1e-05,tcp,-,REQ,2,0,90,0,100000.0025,254,0,36000000.0,0.0,1,0,0.01,0.0,0.0,0.0,45,0,0,0,13,5,1,1,12,0,0,0,5,12,0,6b7f3e4aeca8014085b6b7e03356ea20
1.104054,tcp,http,FIN,14,18,1684,10168,28.078337,31,29,11332.7793,69590.79688,3,5,84.90184599999998,64.912471,0.000539,0.000134,120,565,1,3924,2,3,1,1,1,0,0,1,3,1,0,cd27cfe47fc5d40104da283fd1d5c2ee
0.001066,udp,dns,CON,2,2,146,178,2814.258996,31,29,547842.4375,667917.4375,0,0,0.011,0.008,0.0,0.0,73,89,0,0,4,5,1,1,2,0,0,0,4,2,0,724dfd23386aa7741a45900060bdc0d1
0.7293029999999999,tcp,-,FIN,10,6,534,268,20.567583,254,252,5276.270508,2457.140625,2,1,77.115889,132.023406,0.069177,0.070937,53,45,0,0,4,1,1,1,3,0,0,0,1,3,0,2960c27ccae52e63b1d228ca2de7e502
0.598322,tcp,-,FIN,10,6,592,268,25.070114,254,252,7126.597656,2995.042969,2,1,64.875333,98.961797,0.103504,0.099403,59,45,0,0,7,1,1,1,6,0,0,0,2,6,0,b23fffe9abbca9998efe35d126331e58
0.586046,tcp,-,FIN,10,6,534,268,25.595261,254,252,6566.037598,3057.780518,2,1,62.69866700000001,100.408602,0.083993,0.058192,53,45,0,0,6,1,1,1,3,0,0,0,3,3,0,390b4a027bc4f14ec8cae50ae91c3ec0
2.893825,tcp,http,FIN,58,16,68115,698,25.226128,254,252,185058.875,1810.752197,26,1,50.766509,187.777859,0.07714800000000001,0.07284500000000001,1174,44,1,0,2,1,1,1,1,0,0,1,1,1,0,06a61c6ed4fa8c5fe407049243a45ce8
0.000987,udp,dns,CON,2,2,130,162,3039.513836,31,29,526849.0625,656535.0,0,0,0.004,0.006999999999999999,0.0,0.0,65,81,0,0,3,1,2,1,1,0,0,0,5,1,0,0ea26d3f05109298fa0147f5d8f22b58
0.020928,tcp,-,FIN,16,18,1540,1644,1576.834925,31,29,551987.8125,593654.4375,4,4,1.373933,1.203765,0.00046,0.000122,96,91,0,0,10,6,6,1,6,0,0,0,9,7,0,d5918eebff19e227a9d5fa12641d1b09
0.8429549999999999,tcp,http,FIN,60,14,68197,612,86.600116,254,252,636437.3125,5400.05127,27,1,13.80739,60.373078,0.058097,0.07019500000000001,1137,44,1,0,1,2,1,1,2,0,0,1,1,1,0,d16817e3789075bf640451b9a40f36ab
0.005274,udp,-,CON,4,4,568,304,1327.265804,31,29,646188.8125,345847.5313,0,0,1.257667,1.242333,0.0,0.0,142,76,0,0,8,4,1,1,3,0,0,0,7,9,0,1fbaaa52c522fc52afaa6135f0ccbe0a
0.013774000000000002,tcp,-,FIN,16,18,1540,1644,2395.818189,31,29,838681.5625,901989.25,4,4,0.896933,0.782824,0.00046,0.000135,96,91,0,0,7,5,5,1,5,0,0,0,7,5,0,76c346d84b9adb54881952fe2f9581d1
1.846569,tcp,-,FIN,108,22,135499,956,69.85929300000001,254,252,581597.5625,3955.444092,51,1,16.843757,84.580523,0.070369,0.060341,1255,43,0,0,1,1,1,1,1,0,0,0,20,1,0,48ca4224a9bbc033d062827b6a335f5b
1.2794530000000002,tcp,http,FIN,60,16,68193,698,58.618799,254,252,419285.4063,4095.5,27,1,21.089152,77.87186700000002,0.111366,0.098742,1137,44,0,0,2,1,1,1,2,0,0,0,1,2,0,ae093891dd9ef9d11850fe129d23b3e8
0.434643,tcp,-,FIN,10,6,604,268,34.511081,254,252,10012.81543,4122.923828,2,1,48.293667,66.942,0.076101,0.055224,60,45,0,0,6,1,1,1,6,0,0,0,1,6,0,aef2b733e09db1a24b9856ffa002545e
0.5405310000000001,tcp,-,FIN,10,6,2516,268,27.750491,254,252,33522.59375,3315.258545,2,1,56.541222,94.029398,0.07038,0.096075,252,45,0,0,3,2,2,1,3,0,0,0,2,3,0,6c1cc2244024185ae0a92bc8966f2559
2.038149,tcp,http,FIN,58,16,68117,698,35.81681,254,252,262759.9688,2570.959961,26,1,35.757,121.568797,0.213475,0.113587,1174,44,1,0,1,1,1,1,1,0,0,1,1,1,0,55d51f7ad4cb3485c8c8728cd3d8a5b6
0.015974000000000002,tcp,-,FIN,36,36,2334,13288,4444.722648,31,29,1136847.375,6470013.5,7,11,0.4474,0.439514,0.000589,0.00015800000000000002,65,369,0,0,2,1,1,1,1,0,0,0,3,4,0,6acb8571774736c74cdd91b590a9dbb2
0.90301,tcp,-,FIN,10,6,1780,268,16.611112,254,252,14192.5332,1984.474121,2,1,100.334444,141.901797,0.192778,0.182978,178,45,0,0,10,2,2,1,5,0,0,0,3,6,0,2d9cdb5cf28046ef49f180ae9baf2c8d
18.44595,tcp,-,REQ,10,0,450,0,0.487912,254,0,175.648315,0.0,9,0,2049.54975,0.0,0.0,0.0,45,0,0,0,18,6,1,1,18,0,0,0,6,17,0,0de0d7dfea007bc2c0f4b11fa62bb6c4
0.000958,udp,dns,CON,2,2,146,178,3131.523947,31,29,609603.3125,743215.0,0,0,0.004,0.005,0.0,0.0,73,89,0,0,3,7,2,2,2,0,0,0,2,3,0,34245ab9cb2d6807c1df5a77a0262f9d
1e-05,udp,-,INT,2,0,104,0,100000.0025,254,0,41600000.0,0.0,0,0,0.01,0.0,0.0,0.0,52,0,0,0,3,1,1,1,2,0,0,0,1,2,0,ba62f65381d026409d6de9642f553ec8
7.000000000000002e-06,udp,-,INT,2,0,104,0,142857.1409,254,0,59428572.0,0.0,0,0,0.006999999999999999,0.0,0.0,0.0,52,0,0,0,4,2,2,2,2,0,0,0,2,3,0,e0798017c714faa72427883593ce1c71
0.036543,tcp,-,FIN,84,86,4862,77276,4624.688661,31,29,1051911.375,16720685.0,7,36,0.436482,0.424529,0.000455,0.000148,58,899,0,0,8,3,1,1,1,0,0,0,2,8,0,dd97b5490ab166957d391744f3f3d69d
1.597645,tcp,-,FIN,10,8,2516,354,10.640661,254,252,11341.69336,1552.284668,2,1,177.505111,200.718578,0.19261,0.050004,252,44,0,0,3,1,1,1,1,0,0,0,3,1,0,ec55536aa471f5180553ee672a936fd1
0.091019,tcp,-,FIN,72,74,4238,65288,1593.074024,31,29,367395.8438,5660884.0,7,30,1.277507,1.23826,0.000618,0.000154,59,882,0,0,5,2,1,1,1,0,0,0,4,5,0,be2093e2de86ea833a2c284bfc91460a
0.001013,udp,-,CON,2,2,130,162,2961.500406,31,29,513326.75,639684.0625,0,0,0.011,0.005,0.0,0.0,65,81,0,0,10,5,1,1,1,0,0,0,1,19,0,0f28e40a62aa9b91830dca8d15208f15
7.000000000000002e-06,udp,-,INT,2,0,104,0,142857.1409,254,0,59428572.0,0.0,0,0,0.006999999999999999,0.0,0.0,0.0,52,0,0,0,7,2,2,1,7,0,0,0,2,7,0,fbe567b91e397f8e2a185a09a913f811
0.004437,udp,-,CON,4,4,568,312,1577.642542,31,29,768086.5625,421906.6875,0,0,1.18,1.002,0.0,0.0,142,78,0,0,8,1,1,1,1,0,0,0,2,8,0,5786bb8939e23f4dc6b996eccc7a1b1f
2.2081060000000003,tcp,http,FIN,10,10,814,1168,8.604659,62,252,2655.669678,3811.411133,2,2,245.345111,230.758,0.103641,0.121805,81,117,1,139,1,1,1,1,1,0,0,1,1,1,0,38577b549ad9270f5851c3b25352fbe7
0.431602,tcp,-,FIN,10,6,534,268,34.754241,254,252,8915.621094,4151.973145,2,1,46.335556,77.536602,0.043915,0.031007,53,45,0,0,4,1,1,1,4,0,0,0,1,4,0,7f4be98561d1e8c79285d9ef51bdac0f
0.011123,tcp,-,FIN,24,20,2158,1918,3865.863626,31,29,1488087.75,1311157.125,6,5,0.483609,0.547158,0.000583,0.000149,90,96,0,0,5,4,1,1,1,0,0,0,3,4,0,dec7e120bbc5b3b56ead5381440c0a46
1.228961,tcp,-,FIN,10,8,520,354,13.832823,254,252,3046.47583,2017.964844,2,1,134.38566699999998,165.862719,0.067914,0.088142,52,44,0,0,2,1,1,1,2,0,0,0,1,2,0,716f6a0b10096bc988e19282914942da
9e-06,udp,-,INT,2,0,104,0,111111.1072,254,0,46222220.0,0.0,0,0,0.009000000000000001,0.0,0.0,0.0,52,0,0,0,4,1,1,1,2,0,0,0,2,2,0,f9c70473ac869b22bb8d0c6910f436c9
0.989096,tcp,-,FIN,12,10,1338,844,21.231509,254,252,9924.213867,6147.027344,3,2,88.40245300000002,107.340336,0.023025,0.055717,112,84,0,0,1,1,1,1,1,0,0,0,1,1,0,8e927891383369a7155d08107c3c1a38
0.555523,tcp,-,CON,6,2,998,86,12.600739,62,252,11981.50293,619.2363280000002,2,1,111.1046,0.006999999999999999,0.25612,0.07873200000000001,166,43,0,0,3,2,2,1,3,0,0,0,2,4,0,2b76a1c0586b6cf0d2492b57ca67033b
2.378689,tcp,-,FIN,112,24,135669,1042,56.75395,254,252,452208.75,3359.83374,53,1,21.429631,98.690648,0.066427,0.130814,1211,43,0,0,3,1,1,1,2,0,0,0,2,2,0,313da46035368c132b679026805af1b3
0.018871,tcp,-,FIN,16,18,1540,1644,1748.7149559999998,31,29,612156.1875,658364.6875,4,4,1.237333,1.083941,0.00044,0.000122,96,91,0,0,18,5,5,1,5,0,0,0,7,5,0,e4bd29f80cc2e371bc947c3a99bb6f4f
0.018811,tcp,-,FIN,16,18,1540,1644,1754.2926530000002,31,29,614108.75,660464.625,4,4,1.233133,1.079059,0.000459,0.000123,96,91,0,0,10,6,5,1,5,0,0,0,12,13,0,32cce804df1cb8457205a9e3db90e49b
1.1e-05,udp,-,INT,2,0,1884,0,90909.0902,254,0,685090880.0,0.0,0,0,0.011,0.0,0.0,0.0,942,0,0,0,29,10,10,1,28,0,0,0,11,28,0,0e080aeabb9f43b734be744d941dfb7d
0.044556,tcp,-,FIN,96,98,5486,92746,4331.627679,31,29,974773.3125,16482629.0,7,42,0.465358,0.453546,0.000559,0.000115,57,946,0,0,4,5,1,1,3,0,0,0,6,7,0,63e85fbdb28fd0667d28bdaa45c97e1d
0.7626609999999999,tcp,http,FIN,10,8,816,1312,22.290376,62,252,7709.847656,12042.04785,2,2,84.740111,88.873859,0.139611,0.06994600000000001,82,164,1,248,3,1,1,1,6,0,0,1,1,3,0,6be2b5e97dd3b95f6a9cba41f3f316d1
0.969446,tcp,http,FIN,10,8,848,1100,17.535788,62,252,6304.631836,7946.806640999999,2,2,107.716222,122.140859,0.090419,0.091283,85,138,1,133,4,3,3,3,4,0,0,9,3,4,0,8d24366476d0d3883b972e3943652137
0.001017,udp,dns,CON,2,2,146,178,2949.852669000001,31,29,574238.0,700098.375,0,0,0.006999999999999999,0.01,0.0,0.0,73,89,0,0,2,3,1,1,1,0,0,0,1,5,0,fe0d50d52b9062807ea36b54d96b862d
0.403638,tcp,-,CON,6,2,1012,86,17.342272,62,252,16727.85938,852.2487789999999,2,1,80.7276,0.001,0.171246,0.157354,169,43,0,0,6,1,1,1,4,0,0,0,2,4,0,34c7d738ec1871c566b3ef2bcd7f890b
0.219192,udp,-,CON,4,4,568,304,31.935472,31,29,15548.0127,8321.47168,0,0,68.045664,67.899664,0.0,0.0,142,76,0,0,12,4,1,1,3,0,0,0,11,7,0,4a13ec6c821c46ee78fbc14ebba6f577
6.805476,tcp,-,FIN,238,438,13662,548216,99.18483,31,29,15993.00293,642970.4375,21,197,28.713473,15.572105,0.000462,0.000121,57,1252,0,0,3,3,2,1,2,0,0,0,3,5,0,cebc619ea8b35c88d12e191a8c410939
0.368353,tcp,-,CON,6,2,998,86,19.00351,62,252,18069.62305,933.88678,2,1,73.6706,0.002,0.238617,0.076258,166,43,0,0,3,2,2,1,3,0,0,0,2,3,0,f9e8b5b9b4e981b2de595baaee9c0d26
0.5726439999999999,tcp,-,FIN,10,6,588,268,26.194285,254,252,7404.250977,3129.3439940000007,2,1,60.34244399999999,102.123797,0.062016,0.073104,59,45,0,0,9,1,1,1,3,0,0,0,2,3,0,f1736617496ab72cc69c2f854ad7e717
0.001611,udp,-,CON,4,4,528,304,4345.127133,31,29,1966480.375,1132216.0,0,0,0.413,0.206667,0.0,0.0,132,76,0,0,11,8,1,1,3,0,0,0,6,17,0,cc5ea121cc81f5b372228d3a758ee532
0.128205,tcp,smtp,FIN,52,42,37268,3380,725.400718,31,29,2280847.0,205920.2031,18,8,2.5067060000000003,3.113707,0.000536,0.000175,717,80,0,0,1,6,1,1,1,0,0,0,2,1,0,bc1c7aaeae29a8f93ca125460d98ce41
1.083625,tcp,-,FIN,10,8,534,354,15.688085,254,252,3551.044189,2288.614746,2,1,117.796333,147.237859,0.052952,0.035703,53,44,0,0,8,1,1,1,3,0,0,0,3,3,0,e55b5dba42225464823dc5ddf432828b
10.159572,tcp,-,FIN,668,1278,37178,1641360,191.445079,31,29,29231.941410000003,1291452.875,55,583,15.231203,7.9552960000000015,0.000657,0.000859,56,1284,0,0,14,9,2,1,3,0,0,0,4,14,0,65ed39505269ccc9d65501b22e094867
0.321246,tcp,-,FIN,16,18,1540,1644,102.725015,31,29,35959.98047,38674.41016,4,4,21.394334,18.829412,0.001135,0.000124,96,91,0,0,18,9,5,1,5,0,0,0,11,22,0,028e7f44a2c1b5501796561081a697b9
0.003878,tcp,ftp-data,FIN,14,8,8928,424,5415.162511,31,29,17103662.0,765342.9375,4,1,0.298308,0.454286,0.000468,0.000122,638,53,0,0,3,6,1,1,4,0,0,0,5,6,0,efc926ebbfb311612c1945bfabe4cb6d
0.001078,udp,dns,CON,2,2,146,178,2782.931502,31,29,541744.0,660482.4375,0,0,0.011,0.008,0.0,0.0,73,89,0,0,4,3,1,1,1,0,0,0,2,3,0,46a75841c6b06b5c810ddbf1fc7e8e15
2e-06,udp,-,INT,2,0,104,0,500000.0013,254,0,208000000.0,0.0,0,0,0.002,0.0,0.0,0.0,52,0,0,0,2,2,2,2,2,0,0,0,4,2,0,8a59d8a78f7057038d0d261b85704841
0.454605,tcp,-,CON,6,2,998,86,15.397982,62,252,14641.28125,756.700867,2,1,90.921,0.009000000000000001,0.190957,0.085868,166,43,0,0,5,2,2,1,4,0,0,0,4,4,0,a63983258da9ffa048bd068133db9d50
0.000977,udp,dns,CON,2,2,130,162,3070.624396,31,29,532241.5625,663254.875,0,0,0.011,0.009000000000000001,0.0,0.0,65,81,0,0,4,2,1,1,1,0,0,0,1,3,0,9d40bead97bd5c6b53888836cdb463ad
